YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2015,South Dakota,Elementary,2
2015,South Dakota,High School,118
2015,South Dakota,High school graduate,438
2015,South Dakota,Kindergarten,1
2015,South Dakota,Master's degree,92
2015,South Dakota,Middle School,117
2015,South Dakota,Pre-School,621
2015,South Dakota,Professional school degree,5
2015,South Dakota,Some college but no degree,291
2015,Tennessee,Associate degree in college,199
2015,Tennessee,Bachelor's degree,362
2015,Tennessee,Doctorate degree,53
2015,Tennessee,Elementary,43
2015,Tennessee,High School,257
2015,Tennessee,High school graduate,728
2015,Tennessee,Kindergarten,8
2015,Tennessee,Master's degree,152
2015,Tennessee,Middle School,154
2015,Tennessee,Pre-School,688
2015,Tennessee,Professional school degree,26
2015,Tennessee,Some college but no degree,413
2015,Texas,Associate degree in college,732
2015,Texas,Bachelor's degree,1535
2015,Texas,Doctorate degree,97
2015,Texas,Elementary,465
2015,Texas,High School,935
2015,Texas,High school graduate,2368
2015,Texas,Kindergarten,58
2015,Texas,Master's degree,526
2015,Texas,Middle School,803
2015,Texas,Pre-School,3026
2015,Texas,Professional school degree,88
2015,Texas,Some college but no degree,1753
2015,Utah,Associate degree in college,210
2015,Utah,Bachelor's degree,355
2015,Utah,Doctorate degree,15
2015,Utah,Elementary,25
2015,Utah,High School,204
2015,Utah,High school graduate,509
2015,Utah,Kindergarten,4
2015,Utah,Master's degree,128
2015,Utah,Middle School,109
2015,Utah,Pre-School,941
2015,Utah,Professional school degree,18
2015,Utah,Some college but no degree,449
2015,Vermont,Associate degree in college,174
2015,Vermont,Bachelor's degree,408
2015,Vermont,Doctorate degree,42
2015,Vermont,Elementary,4
2015,Vermont,High School,116
2015,Vermont,High school graduate,525
2015,Vermont,Kindergarten,3
2015,Vermont,Master's degree,178
2015,Vermont,Middle School,81
2015,Vermont,Pre-School,489
2015,Vermont,Professional school degree,34
2015,Vermont,Some college but no degree,257
2015,Virginia,Associate degree in college,249
2015,Virginia,Bachelor's degree,619
2015,Virginia,Doctorate degree,60
2015,Virginia,Elementary,44
2015,Virginia,High School,334
2015,Virginia,High school graduate,707
2015,Virginia,Kindergarten,10
2015,Virginia,Master's degree,320
2015,Virginia,Middle School,169
2015,Virginia,Pre-School,910
2015,Virginia,Professional school degree,59
2015,Virginia,Some college but no degree,571
2015,Washington,Associate degree in college,273
2015,Washington,Bachelor's degree,498
2015,Washington,Doctorate degree,24
2015,Washington,Elementary,43
2015,Washington,High School,260
2015,Washington,High school graduate,653
2015,Washington,Kindergarten,11
2015,Washington,Master's degree,201
2015,Washington,Middle School,140
2015,Washington,Pre-School,798
2015,Washington,Professional school degree,39
2015,Washington,Some college but no degree,495
2015,West Virginia,Associate degree in college,176
2015,West Virginia,Bachelor's degree,268
2015,West Virginia,Doctorate degree,25
2015,West Virginia,Elementary,17
2015,West Virginia,High School,250
2015,West Virginia,High school graduate,928
2015,West Virginia,Kindergarten,3
2015,West Virginia,Master's degree,121
2015,West Virginia,Middle School,169
2015,West Virginia,Pre-School,654
2015,West Virginia,Professional school degree,16
2015,West Virginia,Some college but no degree,392
2015,Wisconsin,Associate degree in college,290
2015,Wisconsin,Bachelor's degree,395
2015,Wisconsin,Doctorate degree,29
2015,Wisconsin,Elementary,24
2015,Wisconsin,High School,210
2015,Wisconsin,High school graduate,650
2015,Wisconsin,Kindergarten,2
2015,Wisconsin,Master's degree,167
2015,Wisconsin,Middle School,136
2015,Wisconsin,Pre-School,703
2015,Wisconsin,Professional school degree,16
2015,Wisconsin,Some college but no degree,443
2015,Wyoming,Associate degree in college,233
2015,Wyoming,Bachelor's degree,270
2015,Wyoming,Doctorate degree,21
2015,Wyoming,Elementary,7
2015,Wyoming,High School,157
2015,Wyoming,High school graduate,578
2015,Wyoming,Master's degree,115
2015,Wyoming,Middle School,73
2015,Wyoming,Pre-School,626
2015,Wyoming,Professional school degree,16
2015,Wyoming,Some college but no degree,372
2016,Alabama,Associate degree in college,245
2016,Alabama,Bachelor's degree,369
2016,Alabama,Doctorate degree,36
2016,Alabama,Elementary,28
2016,Alabama,High School,351
2016,Alabama,High school graduate,850
2016,Alabama,Kindergarten,9
2016,Alabama,Master's degree,171
2016,Alabama,Middle School,197
2016,Alabama,Pre-School,753
2016,Alabama,Professional school degree,19
2016,Alabama,Some college but no degree,494
2016,Alaska,Associate degree in college,144
2016,Alaska,Bachelor's degree,317
2016,Alaska,Doctorate degree,26
2016,Alaska,Elementary,17
2016,Alaska,High School,145
2016,Alaska,High school graduate,487
2016,Alaska,Kindergarten,3
2016,Alaska,Master's degree,131
2016,Alaska,Middle School,86
2016,Alaska,Pre-School,622
2016,Alaska,Professional school degree,20
2016,Alaska,Some college but no degree,363
2016,Arizona,Associate degree in college,212
2016,Arizona,Bachelor's degree,407
2016,Arizona,Doctorate degree,36
2016,Arizona,Elementary,99
2016,Arizona,High School,313
2016,Arizona,High school graduate,629
2016,Arizona,Kindergarten,14
2016,Arizona,Master's degree,137
2016,Arizona,Middle School,181
2016,Arizona,Pre-School,760
2016,Arizona,Professional school degree,26
2016,Arizona,Some college but no degree,544
2016,Arkansas,Associate degree in college,209
2016,Arkansas,Bachelor's degree,384
2016,Arkansas,Doctorate degree,33
2016,Arkansas,Elementary,38
2016,Arkansas,High School,315
2016,Arkansas,High school graduate,831
2016,Arkansas,Kindergarten,7
2016,Arkansas,Master's degree,108
2016,Arkansas,Middle School,181
2016,Arkansas,Pre-School,807
2016,Arkansas,Professional school degree,26
2016,Arkansas,Some college but no degree,465
2016,California,Associate degree in college,1076
2016,California,Bachelor's degree,2527
2016,California,Doctorate degree,228
2016,California,Elementary,787
2016,California,High School,1369
2016,California,High school graduate,3295
2016,California,Kindergarten,113
2016,California,Master's degree,1029
2016,California,Middle School,883
2016,California,Pre-School,3949
2016,California,Professional school degree,190
2016,California,Some college but no degree,2808
2016,Colorado,Associate degree in college,163
2016,Colorado,Bachelor's degree,390
2016,Colorado,Doctorate degree,36
2016,Colorado,Elementary,24
2016,Colorado,High School,132
2016,Colorado,High school graduate,419
2016,Colorado,Kindergarten,2
2016,Colorado,Master's degree,141
2016,Colorado,Middle School,85
2016,Colorado,Pre-School,522
2016,Colorado,Professional school degree,25
2016,Colorado,Some college but no degree,287
2016,Connecticut,Associate degree in college,119
2016,Connecticut,Bachelor's degree,302
2016,Connecticut,Doctorate degree,21
2016,Connecticut,Elementary,17
2016,Connecticut,High School,140
2016,Connecticut,High school graduate,371
2016,Connecticut,Kindergarten,2
2016,Connecticut,Master's degree,154
2016,Connecticut,Middle School,73
2016,Connecticut,Pre-School,405
2016,Connecticut,Professional school degree,21
2016,Connecticut,Some college but no degree,223
2016,Delaware,Associate degree in college,129
2016,Delaware,Bachelor's degree,241
2016,Delaware,Doctorate degree,24
2016,Delaware,Elementary,28
2016,Delaware,High School,137
2016,Delaware,High school graduate,509
2016,Delaware,Kindergarten,2
2016,Delaware,Master's degree,119
2016,Delaware,Middle School,64
2016,Delaware,Pre-School,395
2016,Delaware,Professional school degree,18
2016,Delaware,Some college but no degree,224
2016,District of Columbia,Associate degree in college,92
2016,District of Columbia,Bachelor's degree,586
2016,District of Columbia,Doctorate degree,113
2016,District of Columbia,Elementary,52
2016,District of Columbia,High School,151
2016,District of Columbia,High school graduate,499
2016,District of Columbia,Kindergarten,7
2016,District of Columbia,Master's degree,455
2016,District of Columbia,Middle School,95
2016,District of Columbia,Pre-School,508
2016,District of Columbia,Professional school degree,152
2016,District of Columbia,Some college but no degree,264
2016,Florida,Associate degree in college,743
2016,Florida,Bachelor's degree,1161
2016,Florida,Doctorate degree,84
2016,Florida,Elementary,157
2016,Florida,High School,591
2016,Florida,High school graduate,1971
2016,Florida,Kindergarten,14
2016,Florida,Master's degree,416
2016,Florida,Middle School,357
2016,Florida,Pre-School,1560
2016,Florida,Professional school degree,83
2016,Florida,Some college but no degree,1093
2016,Georgia,Associate degree in college,256
2016,Georgia,Bachelor's degree,563
2016,Georgia,Doctorate degree,39
2016,Georgia,Elementary,64
2016,Georgia,High School,375
2016,Georgia,High school graduate,888
2016,Georgia,Kindergarten,8
2016,Georgia,Master's degree,208
2016,Georgia,Middle School,199
2016,Georgia,Pre-School,986
2016,Georgia,Professional school degree,37
2016,Georgia,Some college but no degree,552
2016,Hawaii,Associate degree in college,272
2016,Hawaii,Bachelor's degree,516
2016,Hawaii,Doctorate degree,45
2016,Hawaii,Elementary,44
2016,Hawaii,High School,138
2016,Hawaii,High school graduate,763
2016,Hawaii,Kindergarten,7
2016,Hawaii,Master's degree,127
2016,Hawaii,Middle School,93
2016,Hawaii,Pre-School,617
2016,Hawaii,Professional school degree,38
2016,Hawaii,Some college but no degree,451
2016,Idaho,Associate degree in college,226
2016,Idaho,Bachelor's degree,346
2016,Idaho,Doctorate degree,30
2016,Idaho,Elementary,41
2016,Idaho,High School,182
2016,Idaho,High school graduate,547
2016,Idaho,Kindergarten,6
2016,Idaho,Master's degree,113
2016,Idaho,Middle School,126
2016,Idaho,Pre-School,777
2016,Idaho,Professional school degree,9
2016,Idaho,Some college but no degree,495
2016,Illinois,Associate degree in college,354
2016,Illinois,Bachelor's degree,844
2016,Illinois,Doctorate degree,59
2016,Illinois,Elementary,103
2016,Illinois,High School,363
2016,Illinois,High school graduate,1055
2016,Illinois,Kindergarten,9
2016,Illinois,Master's degree,380
2016,Illinois,Middle School,226
2016,Illinois,Pre-School,1214
2016,Illinois,Professional school degree,73
2016,Illinois,Some college but no degree,761
2016,Indiana,Associate degree in college,211
2016,Indiana,Bachelor's degree,322
2016,Indiana,Doctorate degree,27
2016,Indiana,Elementary,32
2016,Indiana,High School,237
2016,Indiana,High school graduate,762
2016,Indiana,Kindergarten,6
2016,Indiana,Master's degree,162
2016,Indiana,Middle School,148
2016,Indiana,Pre-School,772
2016,Indiana,Professional school degree,23
2016,Indiana,Some college but no degree,368
2016,Iowa,Associate degree in college,183
2016,Iowa,Bachelor's degree,286
2016,Iowa,Doctorate degree,26
2016,Iowa,Elementary,18
2016,Iowa,High School,124
2016,Iowa,High school graduate,401
2016,Iowa,Kindergarten,1
2016,Iowa,Master's degree,76
2016,Iowa,Middle School,84
2016,Iowa,Pre-School,491
2016,Iowa,Professional school degree,3
2016,Iowa,Some college but no degree,252
2016,Kansas,Associate degree in college,152
2016,Kansas,Bachelor's degree,336
2016,Kansas,Doctorate degree,26
2016,Kansas,Elementary,22
2016,Kansas,High School,171
2016,Kansas,High school graduate,389
2016,Kansas,Kindergarten,5
2016,Kansas,Master's degree,108
2016,Kansas,Middle School,105
2016,Kansas,Pre-School,532
2016,Kansas,Professional school degree,20
2016,Kansas,Some college but no degree,335
2016,Kentucky,Associate degree in college,133
2016,Kentucky,Bachelor's degree,224
2016,Kentucky,Doctorate degree,21
2016,Kentucky,Elementary,26
2016,Kentucky,High School,171
2016,Kentucky,High school graduate,513
2016,Kentucky,Kindergarten,8
2016,Kentucky,Master's degree,114
2016,Kentucky,Middle School,128
2016,Kentucky,Pre-School,510
2016,Kentucky,Professional school degree,18
2016,Kentucky,Some college but no degree,254
2016,Louisiana,Associate degree in college,267
2016,Louisiana,Bachelor's degree,494
2016,Louisiana,Doctorate degree,49
2016,Louisiana,Elementary,47
2016,Louisiana,High School,394
2016,Louisiana,High school graduate,1036
2016,Louisiana,Kindergarten,3
2016,Louisiana,Master's degree,169
2016,Louisiana,Middle School,236
2016,Louisiana,Pre-School,975
2016,Louisiana,Professional school degree,33
2016,Louisiana,Some college but no degree,638
2016,Maine,Associate degree in college,108
2016,Maine,Bachelor's degree,184
2016,Maine,Doctorate degree,15
2016,Maine,Elementary,1
2016,Maine,High School,79
2016,Maine,High school graduate,339
2016,Maine,Kindergarten,1
2016,Maine,Master's degree,80
2016,Maine,Middle School,55
2016,Maine,Pre-School,265
2016,Maine,Professional school degree,15
2016,Maine,Some college but no degree,181
2016,Maryland,Associate degree in college,148
2016,Maryland,Bachelor's degree,368
2016,Maryland,Doctorate degree,48
2016,Maryland,Elementary,25
2016,Maryland,High School,128
2016,Maryland,High school graduate,449
2016,Maryland,Kindergarten,7
2016,Maryland,Master's degree,219
2016,Maryland,Middle School,95
2016,Maryland,Pre-School,521
2016,Maryland,Professional school degree,37
2016,Maryland,Some college but no degree,304
2016,Massachusetts,Associate degree in college,183
2016,Massachusetts,Bachelor's degree,644
2016,Massachusetts,Doctorate degree,91
2016,Massachusetts,Elementary,57
2016,Massachusetts,High School,194
2016,Massachusetts,High school graduate,672
2016,Massachusetts,Kindergarten,17
2016,Massachusetts,Master's degree,362
2016,Massachusetts,Middle School,132
2016,Massachusetts,Pre-School,729
2016,Massachusetts,Professional school degree,57
2016,Massachusetts,Some college but no degree,379
2016,Michigan,Associate degree in college,289
2016,Michigan,Bachelor's degree,484
2016,Michigan,Doctorate degree,44
2016,Michigan,Elementary,22
2016,Michigan,High School,235
2016,Michigan,High school graduate,885
2016,Michigan,Kindergarten,3
2016,Michigan,Master's degree,241
2016,Michigan,Middle School,156
2016,Michigan,Pre-School,807
2016,Michigan,Professional school degree,30
2016,Michigan,Some college but no degree,611
2016,Minnesota,Associate degree in college,248
2016,Minnesota,Bachelor's degree,419
2016,Minnesota,Doctorate degree,24
2016,Minnesota,Elementary,17
2016,Minnesota,High School,142
2016,Minnesota,High school graduate,394
2016,Minnesota,Kindergarten,6
2016,Minnesota,Master's degree,166
2016,Minnesota,Middle School,96
2016,Minnesota,Pre-School,575
2016,Minnesota,Professional school degree,13
2016,Minnesota,Some college but no degree,263
2016,Mississippi,Associate degree in college,303
2016,Mississippi,Bachelor's degree,341
2016,Mississippi,Doctorate degree,20
2016,Mississippi,Elementary,48
2016,Mississippi,High School,370
2016,Mississippi,High school graduate,820
2016,Mississippi,Kindergarten,4
2016,Mississippi,Master's degree,125
2016,Mississippi,Middle School,211
2016,Mississippi,Pre-School,808
2016,Mississippi,Professional school degree,14
2016,Mississippi,Some college but no degree,522
2016,Missouri,Associate degree in college,171
2016,Missouri,Bachelor's degree,338
2016,Missouri,Doctorate degree,21
2016,Missouri,Elementary,15
2016,Missouri,High School,174
2016,Missouri,High school graduate,540
2016,Missouri,Kindergarten,4
2016,Missouri,Master's degree,154
2016,Missouri,Middle School,111
2016,Missouri,Pre-School,567
2016,Missouri,Professional school degree,17
